Deepsets Medium Model 8-Bit QAT Model Prune Iter: 0, Test Accuracy: 0.6533090275025759, Val Accuracy: 0.6552511833359675, Val Loss: 0.905228002947204, Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 1, Test Accuracy: 0.6539153523024491, Val Accuracy: 0.6558318290339487, Val Loss: 0.9045399326045497, Sparsities: (tensor(0.2061, device='cuda:0'), tensor(0.2246, device='cuda:0'), tensor(0.1445, device='cuda:0'), tensor(0.1688, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 2, Test Accuracy: 0.653487358326068, Val Accuracy: 0.6557103759223366, Val Loss: 0.90405765723209, Sparsities: (tensor(0.3574, device='cuda:0'), tensor(0.4141, device='cuda:0'), tensor(0.2773, device='cuda:0'), tensor(0.3313, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 3, Test Accuracy: 0.6528810335261949, Val Accuracy: 0.6555789403631948, Val Loss: 0.904837119336031, Sparsities: (tensor(0.4717, device='cuda:0'), tensor(0.5605, device='cuda:0'), tensor(0.4062, device='cuda:0'), tensor(0.4875, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 4, Test Accuracy: 0.6521875247681699, Val Accuracy: 0.6544159852259777, Val Loss: 0.9081320377434192, Sparsities: (tensor(0.5830, device='cuda:0'), tensor(0.6562, device='cuda:0'), tensor(0.5117, device='cuda:0'), tensor(0.5500, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 5, Test Accuracy: 0.6507688039946105, Val Accuracy: 0.652862050893845, Val Loss: 0.9120121500930007, Sparsities: (tensor(0.6719, device='cuda:0'), tensor(0.7266, device='cuda:0'), tensor(0.5859, device='cuda:0'), tensor(0.6375, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 6, Test Accuracy: 0.6479432511690576, Val Accuracy: 0.6493315919508198, Val Loss: 0.919026962348393, Sparsities: (tensor(0.7354, device='cuda:0'), tensor(0.7832, device='cuda:0'), tensor(0.6719, device='cuda:0'), tensor(0.7125, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 7, Test Accuracy: 0.6433264642942063, Val Accuracy: 0.6452637445824425, Val Loss: 0.9305163500260334, Sparsities: (tensor(0.7783, device='cuda:0'), tensor(0.8398, device='cuda:0'), tensor(0.7305, device='cuda:0'), tensor(0.8000, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 8, Test Accuracy: 0.6374772132836649, Val Accuracy: 0.6394539601201221, Val Loss: 0.945549739055893, Sparsities: (tensor(0.8193, device='cuda:0'), tensor(0.8789, device='cuda:0'), tensor(0.7773, device='cuda:0'), tensor(0.8500, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 9, Test Accuracy: 0.6348498058175478, Val Accuracy: 0.6365590503364916, Val Loss: 0.9580390700677626, Sparsities: (tensor(0.8486, device='cuda:0'), tensor(0.9180, device='cuda:0'), tensor(0.8086, device='cuda:0'), tensor(0.9000, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 10, Test Accuracy: 0.6310929698026472, Val Accuracy: 0.6335726347838384, Val Loss: 0.9681460245125959, Sparsities: (tensor(0.8750, device='cuda:0'), tensor(0.9395, device='cuda:0'), tensor(0.8516, device='cuda:0'), tensor(0.9187, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 11, Test Accuracy: 0.6284061187286993, Val Accuracy: 0.6288143347946528, Val Loss: 0.9887065871232221, Sparsities: (tensor(0.8994, device='cuda:0'), tensor(0.9570, device='cuda:0'), tensor(0.8750, device='cuda:0'), tensor(0.9313, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 12, Test Accuracy: 0.6235119283506381, Val Accuracy: 0.6238098010997329, Val Loss: 1.0004862173884905, Sparsities: (tensor(0.9199, device='cuda:0'), tensor(0.9648, device='cuda:0'), tensor(0.9023, device='cuda:0'), tensor(0.9438, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 13, Test Accuracy: 0.5914520091939447, Val Accuracy: 0.5920756004026254, Val Loss: 1.0447294420125532, Sparsities: (tensor(0.9326, device='cuda:0'), tensor(0.9766, device='cuda:0'), tensor(0.9297, device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 14, Test Accuracy: 0.510656257430451, Val Accuracy: 0.5116237282777782, Val Loss: 1.1503841374196162, Sparsities: (tensor(0.9473, device='cuda:0'), tensor(0.9805, device='cuda:0'), tensor(0.9414, device='cuda:0'), tensor(0.9563, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 15, Test Accuracy: 0.508302290560355, Val Accuracy: 0.5103043814625949, Val Loss: 1.1537448062377722, Sparsities: (tensor(0.9580, device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9531, device='cuda:0'), tensor(0.9625, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 16, Test Accuracy: 0.46631528889593404, Val Accuracy: 0.4674630441473742, Val Loss: 1.2838993741541493, Sparsities: (tensor(0.9648, device='cuda:0'), tensor(0.9902, device='cuda:0'), tensor(0.9648, device='cuda:0'), tensor(0.9688, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 17, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9707, device='cuda:0'), tensor(0.9980, device='cuda:0'), tensor(0.9688, device='cuda:0'), tensor(0.9688, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 18, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9736, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9750, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 19, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9795, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9812, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 20, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9814, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9961, device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 21, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 22, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9873, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9938, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 23, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9893, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 24, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9912, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 25, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9932, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 26, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9941, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 27, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9951, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 28, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9961, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 29, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9971, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Large Model 8-Bit QAT Model Prune Iter: 0, Test Accuracy: 0.654331457557264, Val Accuracy: 0.6565771851161707, Val Loss: 0.903207716082229, Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 5, Test Accuracy: 0.6155781881588334, Val Accuracy: 0.6169651695768275, Val Loss: 0.9980189402898153, Sparsities: (tensor(0.5703, device='cuda:0'), tensor(0.7500, device='cuda:0'), tensor(0.5875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 6, Test Accuracy: 0.6078703336767853, Val Accuracy: 0.609197161657419, Val Loss: 1.0121914655172906, Sparsities: (tensor(0.6172, device='cuda:0'), tensor(0.8242, device='cuda:0'), tensor(0.6500, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 7, Test Accuracy: 0.6019537132440358, Val Accuracy: 0.6033025263910956, Val Loss: 1.0373768737526978, Sparsities: (tensor(0.6719, device='cuda:0'), tensor(0.8633, device='cuda:0'), tensor(0.7375, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 8, Test Accuracy: 0.5982999128160419, Val Accuracy: 0.6001563916779662, Val Loss: 1.046520824740533, Sparsities: (tensor(0.7266, device='cuda:0'), tensor(0.8906, device='cuda:0'), tensor(0.8125, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 9, Test Accuracy: 0.5882896092573512, Val Accuracy: 0.5885085391519911, Val Loss: 1.0651943468723168, Sparsities: (tensor(0.7656, device='cuda:0'), tensor(0.9297, device='cuda:0'), tensor(0.8250, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 10, Test Accuracy: 0.5638186573670445, Val Accuracy: 0.5644824516891133, Val Loss: 1.137908689829768, Sparsities: (tensor(0.8047, device='cuda:0'), tensor(0.9531, device='cuda:0'), tensor(0.8375, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 11, Test Accuracy: 0.37002060711738133, Val Accuracy: 0.36906938632903813, Val Loss: 1.3095621908603072, Sparsities: (tensor(0.8281, device='cuda:0'), tensor(0.9648, device='cuda:0'), tensor(0.8875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 12, Test Accuracy: 0.3692319885868273, Val Accuracy: 0.3679996007020988, Val Loss: 1.3594449936938124, Sparsities: (tensor(0.8750, device='cuda:0'), tensor(0.9688, device='cuda:0'), tensor(0.9000, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 13, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.5591520403518158, Sparsities: (tensor(0.8984, device='cuda:0'), tensor(0.9688, device='cuda:0'), tensor(0.9375, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 14, Test Accuracy: 0.2388166759134501, Val Accuracy: 0.23877515368809843, Val Loss: 1.5628658460111033, Sparsities: (tensor(0.9219, device='cuda:0'), tensor(0.9688, device='cuda:0'), tensor(0.9625, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 15, Test Accuracy: 0.2366093366093366, Val Accuracy: 0.2360582642187487, Val Loss: 1.558404449702931, Sparsities: (tensor(0.9453, device='cuda:0'), tensor(0.9688, device='cuda:0'), tensor(0.9750, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 16, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6060957689674533, Sparsities: (tensor(0.9531, device='cuda:0'), tensor(0.9766, device='cuda:0'), tensor(0.9750, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 17, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.606093328015334, Sparsities: (tensor(0.9609, device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9750, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 18, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.60610627722578, Sparsities: (tensor(0.9688, device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 19, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6060367465830174, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 20, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6060981515313493, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(0.9883, device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 21, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.607368381655946, Sparsities: (tensor(0.9922, device='cuda:0'), tensor(0.9883, device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 22, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9922, device='cuda:0'), tensor(0.9922, device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 23, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9922, device='cuda:0'), tensor(0.9961, device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 24, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9922, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 25, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9922, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 26, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9922, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 27, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9922, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 28, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9922, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Small Model 8-Bit QAT Model Prune Iter: 29, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9922, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9875, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 0, Test Accuracy: 0.611389395260363, Val Accuracy: 0.6128989859497052, Val Loss: 1.0145670163388154, Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 1, Test Accuracy: 0.610806847903622, Val Accuracy: 0.6130354127326119, Val Loss: 1.0119721982754817, Sparsities: (tensor(0.2266, device='cuda:0'), tensor(0.1562, device='cuda:0'), tensor(0.1000, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 2, Test Accuracy: 0.6099151937861615, Val Accuracy: 0.6118824400429245, Val Loss: 1.0140704305804507, Sparsities: (tensor(0.4062, device='cuda:0'), tensor(0.3125, device='cuda:0'), tensor(0.1500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 3, Test Accuracy: 0.6098874534358405, Val Accuracy: 0.6094716789644874, Val Loss: 1.0236763281076133, Sparsities: (tensor(0.5547, device='cuda:0'), tensor(0.3125, device='cuda:0'), tensor(0.3500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 4, Test Accuracy: 0.6045216771023223, Val Accuracy: 0.6064303599504205, Val Loss: 1.0340882527584931, Sparsities: (tensor(0.6562, device='cuda:0'), tensor(0.4375, device='cuda:0'), tensor(0.4000, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 5, Test Accuracy: 0.5801418720773559, Val Accuracy: 0.5818685478034457, Val Loss: 1.0832038055471822, Sparsities: (tensor(0.7266, device='cuda:0'), tensor(0.5938, device='cuda:0'), tensor(0.4500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 6, Test Accuracy: 0.5450384401997305, Val Accuracy: 0.5462944322898903, Val Loss: 1.1721157431602478, Sparsities: (tensor(0.7891, device='cuda:0'), tensor(0.6250, device='cuda:0'), tensor(0.6000, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 7, Test Accuracy: 0.5352817627011175, Val Accuracy: 0.5360757335019258, Val Loss: 1.1787132418074575, Sparsities: (tensor(0.8125, device='cuda:0'), tensor(0.7812, device='cuda:0'), tensor(0.6500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 8, Test Accuracy: 0.40384401997305225, Val Accuracy: 0.4041992829275191, Val Loss: 1.2907913882716173, Sparsities: (tensor(0.8359, device='cuda:0'), tensor(0.8125, device='cuda:0'), tensor(0.8500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 9, Test Accuracy: 0.28423555520329713, Val Accuracy: 0.28478591809401804, Val Loss: 1.4938017843531914, Sparsities: (tensor(0.8672, device='cuda:0'), tensor(0.8750, device='cuda:0'), tensor(0.8500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 10, Test Accuracy: 0.23133867004834746, Val Accuracy: 0.23181406027734566, Val Loss: 1.547687790831741, Sparsities: (tensor(0.8828, device='cuda:0'), tensor(0.9375, device='cuda:0'), tensor(0.9000, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 11, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9062, device='cuda:0'), tensor(0.9375, device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 12, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9219, device='cuda:0'), tensor(0.9688, device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 13, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9297, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 14, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9453, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 15, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9609, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 16, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9688, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 17, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9766, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 18, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 19, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 20, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 21, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 22, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 23, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 24, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 25, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 26, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 27, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 28, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 8-Bit QAT Model Prune Iter: 29, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.9844, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 0, Test Accuracy: 0.5833756043433462, Val Accuracy: 0.5826072489206479, Val Loss: 1.071460860521615, Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 1, Test Accuracy: 0.583462788301498, Val Accuracy: 0.5840513763299532, Val Loss: 1.0698646148856805, Sparsities: (tensor(0.2266, device='cuda:0'), tensor(0.1250, device='cuda:0'), tensor(0.1500, device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 2, Test Accuracy: 0.5817944043750496, Val Accuracy: 0.5826505061932769, Val Loss: 1.0723769129539023, Sparsities: (tensor(0.4141, device='cuda:0'), tensor(0.2500, device='cuda:0'), tensor(0.2000, device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 3, Test Accuracy: 0.5732147103114845, Val Accuracy: 0.5743800484148706, Val Loss: 1.09741375965326, Sparsities: (tensor(0.5234, device='cuda:0'), tensor(0.4062, device='cuda:0'), tensor(0.4000, device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 4, Test Accuracy: 0.5676983435047951, Val Accuracy: 0.5680179018559034, Val Loss: 1.1045245374141097, Sparsities: (tensor(0.6172, device='cuda:0'), tensor(0.5000, device='cuda:0'), tensor(0.5500, device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 5, Test Accuracy: 0.5634065150194183, Val Accuracy: 0.5633860462020946, Val Loss: 1.116306491044103, Sparsities: (tensor(0.6719, device='cuda:0'), tensor(0.6875, device='cuda:0'), tensor(0.6500, device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 6, Test Accuracy: 0.5440873424744392, Val Accuracy: 0.5437622180998412, Val Loss: 1.1496971103609825, Sparsities: (tensor(0.7422, device='cuda:0'), tensor(0.7500, device='cuda:0'), tensor(0.7000, device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 7, Test Accuracy: 0.5027621463105334, Val Accuracy: 0.5039871559175118, Val Loss: 1.1823364885485903, Sparsities: (tensor(0.7734, device='cuda:0'), tensor(0.8750, device='cuda:0'), tensor(0.7500, device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 8, Test Accuracy: 0.287821986209083, Val Accuracy: 0.2882930846594738, Val Loss: 1.4926143876549338, Sparsities: (tensor(0.8047, device='cuda:0'), tensor(0.9375, device='cuda:0'), tensor(0.8500, device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 9, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.8203, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 10, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.8516, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
Deepsets Tiny Model 6-Bit QAT Model Prune Iter: 11, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094379433158303, Sparsities: (tensor(0.8828, device='cuda:0'), tensor(1., device='cuda:0'), tensor(1., device='cuda:0'))
